"company","category","size","title","level","city","url","updated"
"Blockaid","Cybersecurity","s","Senior Bookkeeper","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-bookkeeper-at-blockaid-4440726226?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
"MKS Instruments","Robotics & Automation","m","Temp Accounting Support/ מנהל.ת חשבונות זמני.ת לחצי שנה","Manager","רחובות","https://il.linkedin.com/jobs/view/temp-accounting-support-%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-%D7%97%D7%A9%D7%91%D7%95%D7%A0%D7%95%D7%AA-%D7%96%D7%9E%D7%A0%D7%99-%D7%AA-%D7%9C%D7%97%D7%A6%D7%99-%D7%A9%D7%A0%D7%94-at-mks-inc-4430228366?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
"IONIX","Cybersecurity","m","Bookkeeper and Payroll Controller","Accountant","תל אביב-יפו","https://www.comeet.com/jobs/ionix/08.003/bookkeeper-and-payroll-controller/FA.96A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-15"
"Directeam","Productivity","s","Billing Operations Analyst","Accountant","גבעתיים","https://il.linkedin.com/jobs/view/billing-operations-analyst-at-directeam-4438066786?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-15"
"Stratasys","Robotics & Automation","l","Assistant Controller","Accountant","רחובות","https://il.linkedin.com/jobs/view/assistant-controller-at-stratasys-4428487259?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-15"
"Manpowergroup Israel Holdings","Productivity","l","Controller","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/controller-at-manpowergroup-4440983323?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-15"
"ADAMA Agricultural Solutions","Health","l","Global Head of Financial Planning and Analysis (FP&A)","Executive","באר שבע","https://il.linkedin.com/jobs/view/global-head-of-financial-planning-and-analysis-fp-a-at-adama-ltd-4422960139?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-15"
"NICE","Cybersecurity","l","Financial ERP Domain Leader","Manager","רעננה","https://il.linkedin.com/jobs/view/financial-erp-domain-leader-at-nice-4438097527?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-15"
"Kaltura","Digital Media","l","FP&A Analyst","Accountant","בני ברק","https://www.comeet.com/jobs/kaltura/E2.00D/fpa-analyst/05.C6B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-14"
"Bounce","Fintech","s","Controller","Accountant","חשמונאים","https://il.linkedin.com/jobs/view/controller-at-bounce-4431495094?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-14"
"INFINIDAT","Productivity","l","FP&A Analyst","Accountant","הרצליה","https://il.linkedin.com/jobs/view/fp-a-analyst-at-infinidat-4441518734?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-14"
"Harmoniz","Sustainable Technology","m","Controller","Accountant","כפר מנחם","https://il.linkedin.com/jobs/view/controller-at-harmoniz-the-art-of-seed-innovation-4431577754?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-14"
"Exodigo","Robotics & Automation","m","Senior Controller","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-controller-at-exodigo-4440527228?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-14"
