"company","category","size","title","level","city","url","updated"
"NICE","Cybersecurity","l","QA & Automation Lead","Manager","רעננה","https://il.linkedin.com/jobs/view/qa-automation-lead-at-nice-4108659338?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"GK8","Fintech","m","QA Engineer","Engineer","רמת גן","https://www.comeet.com/jobs/gk8bygalaxy/E8.000/qa-engineer/63.346?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-24"
"eToro","Fintech","l","Data Quality Engineer","Engineer","בני ברק","https://www.comeet.com/jobs/etoro/41.009/data-quality-engineer/F3.E44?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-24"
"365Scores","Digital Media","l","QA Automation Engineer","Engineer","תל אביב - יפו","https://www.comeet.com/jobs/365scores/B3.006/qa-automation-engineer/CD.940?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-24"
"Percepto","Robotics & Automation","m","QA Team Lead","Manager","מודיעין-מכבים-רעות","https://www.comeet.com/jobs/percepto/44.000/qa-team-lead/C1.D45?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-24"
"Alma Lasers","Health","l","Quality engineer","Engineer","קיסריה","https://il.linkedin.com/jobs/view/quality-engineer-at-alma-lasers-4109273324?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-24"
"Check Point Software Technologies","Cybersecurity","l","Release Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/release-manager-at-check-point-software-4109376086?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-24"
"PlainID","Cybersecurity","m","Quality Assurance Team Lead","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/quality-assurance-team-lead-at-plainid-the-identity-security-company-4108905390?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-24"
"Global-e","Productivity","l","Project Configuration Expert","Engineer","פתח תקווה","https://www.comeet.com/jobs/global-e/62.002/project-configuration-expert/9D.C4C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"Jifiti","E-commerce & Retail","m","QA Automation Tech Lead","Manager","מודיעין-מכבים-רעות","https://www.comeet.com/jobs/jifiti/47.005/qa-automation-tech-lead/E2.E47?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"Netafim","Sustainable Technology","l","Regional Quality Manager","Manager","תל אביב - יפו","https://www.comeet.com/jobs/netafim/B7.002/regional-quality-manager/28.E47?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"Electreon","Automotive","m","Configuration Control Engineer","Engineer","בית ינאי","https://il.linkedin.com/jobs/view/configuration-control-engineer-at-electreon-4106828227?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
"Linnovate","Productivity","s","Quality Assurance Engineer","Engineer","בני ברק","https://il.linkedin.com/jobs/view/quality-assurance-engineer-at-linnovate-technologies-4106857487?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-23"
