"company","category","size","title","level","city","url","updated"
"monday.com","Productivity","l","Lifecycle Marketing Operations Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/lifecycle-marketing-operations-manager-at-monday-com-3982458241?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"Playstudios","Gaming","l","Marketing Copywriter","Marketeer","תל אביב - יפו","https://www.comeet.com/jobs/playstudios/E2.00B/marketing-copywriter/38.B41?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-27"
"Riverside.fm","AI/ML","l","Product Marketing Manager","Manager","תל אביב - יפו","https://www.comeet.com/jobs/riverside-fm/66.009/product-marketing-manager/49.547?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-27"
"mPrest","IoT","m","Regional Sales and Marketing Manager - Defense","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/regional-sales-and-marketing-manager-defense-at-mprest-4060624339?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-27"
"HiBob","Productivity","l","Senior Product Marketing Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-product-marketing-manager-at-hibob-4060716501?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-27"
"Cambium","Productivity","s","Marketing Specialist","Marketeer","דימונה","https://il.linkedin.com/jobs/view/marketing-specialist-at-cambium-applicable-innovation-4060625195?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-27"
"Agoda.com","E-commerce & Retail","xl","B2B Marketing – Content Marketing Manager (Bangkok Based, Relocation Provided)","Manager","רמת גן","https://il.linkedin.com/jobs/view/b2b-marketing-%E2%80%93-content-marketing-manager-bangkok-based-relocation-provided-at-agoda-4043180868?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-26"
"Agoda.com","E-commerce & Retail","xl","Director of Marketing Innovation and Strategy – Bangkok Based, Relocation Provided","Executive","רמת גן","https://il.linkedin.com/jobs/view/director-of-marketing-innovation-and-strategy-%E2%80%93-bangkok-based-relocation-provided-at-agoda-4043186003?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-26"
"Pentera","Cybersecurity","l","Sr. Campaign Manager","Manager","פתח תקווה","https://www.comeet.com/jobs/pentera/C5.00D/sr_-campaign-manager/93.C4E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-25"
"Checkmarx","Cybersecurity","l","Content Marketing Copywriter - maternity leave replacement","Marketeer","רמת גן","https://www.comeet.com/jobs/checkmarx/C0.008/content-marketing-copywriter---maternity-leave-replacement/D2.B4A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-25"
