"company","category","size","title","level","city","url","updated"
"Medtronic","Health","l","Sales Representative Acute Care & Monitoring","Representative","הרצליה","https://il.linkedin.com/jobs/view/sales-representative-acute-care-monitoring-at-medtronic-4192227227?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Squaretalk","Telecommunications","s","Sales Development Representative (SDR)","Representative","ירושלים","https://il.linkedin.com/jobs/view/sales-development-representative-sdr-at-squaretalk-4237618644?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"BridgeWise","Productivity","m","Sales Manager– Europe","Manager","רמת גן","https://il.linkedin.com/jobs/view/sales-manager%E2%80%93-europe-at-bridgewise-4240157275?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Cyolo","Cybersecurity","m","SDR Team Lead","Manager","רמת גן","https://il.linkedin.com/jobs/view/sdr-team-lead-at-cyolo-4223470271?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Winn.ai","Productivity","s","Business Development Representative","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-development-representative-at-winn-ai-4240199892?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Palo Alto Networks","Cybersecurity","xl","Account Manager, Enterprise Browser","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/account-manager-enterprise-browser-at-palo-alto-networks-4225584696?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Wolt","E-commerce & Retail","xl","Enterprise Sales - WFW","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/enterprise-sales-wfw-at-wolt-4208982711?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Radware","Cybersecurity","l","Renewal Sales Representative - Native Spanish","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/renewal-sales-representative-native-spanish-at-radware-4237235592?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Wolt","E-commerce & Retail","xl","ראש צוות מוקד שירות לקוחות - ירושלים","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/%D7%A8%D7%90%D7%A9-%D7%A6%D7%95%D7%95%D7%AA-%D7%9E%D7%95%D7%A7%D7%93-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%A7%D7%95%D7%97%D7%95%D7%AA-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D-at-wolt-4180072435?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"Google","Digital Media","xl","Administrative Business Partner, Waze","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/administrative-business-partner-waze-at-google-4236552644?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Pango","Automotive","m","Sales Manager","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/sales-manager-at-pango-4236085621?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"K2view","Cloud Computing","m","Sales Development Representative (SDR)","Representative","יוקנעם עילית","https://il.linkedin.com/jobs/view/sales-development-representative-sdr-at-k2view-4239371955?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"torq","Cybersecurity","m","Regional Sales Manager, Israel","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/regional-sales-manager-israel-at-torq-4236879067?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Lasso Security","Cybersecurity","s","Junior SDR","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/junior-sdr-at-lasso-4236895534?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Winn.ai","Productivity","s","Business Development Representative (BDR)","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-development-representative-bdr-at-winn-ai-4248630816?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"IBM","AI/ML","l","Technical Sales Specialist- Security and Networking","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/technical-sales-specialist-security-and-networking-at-ibm-4222237550?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
"Papaya","Digital Media","l","HR Business Partner","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/hr-business-partner-at-papaya-4239598606?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-28"
